AmId	HHKey	CustNum
25253	2831	238836
25254	5853	238837
25255	22461	238839
25256	5207	238840
25257	4027	238843
25258	2147	238844
25259	8635	238845
25260	6485	238846
25261	8870	238848
25262	11842	238849
25263	22692	238851
25264	6793	238852
25265	13411	238853
25266	19300	238854
25267	8601	238855
25268	19938	238856
25269	15509	238857
25270	12423	238858
25271	10898	238859
25272	3329	238860
25273	15557	238861
25274	7470	238862
25275	8587	238863
25276	23719	238864
25277	23710	238865
25278	10415	238867
25279	8690	238868
25280	11557	238869
25281	21000	238870
25282	15461	238871
25283	6196	238873
25284	6992	238874
25285	5476	238875
25287	20327	238877
25288	22639	238878
25289	2514	238879
25290	1472	238880
25291	7884	238881
25292	16456	238882
25293	2536	238883
25294	19208	238884
25295	14604	238885
25296	19372	238886
25297	9501	238887
25298	19788	238888
25299	10435	238889
25300	14259	238890
25301	21725	238891
25302	9550	238892
25303	5825	238893
25304	23880	238894
25305	2086	238896
25306	17841	238897
25307	15697	238899
25308	16908	238900
25309	7386	238901
25310	19733	238902
25311	11542	238903
25312	22045	238904
25313	14223	238905
25314	17532	238906
25315	7857	238907
25316	20949	238908
25317	557	238909
25318	4601	238910
25319	5236	238911
25320	2662	238912
25321	14931	238913
25322	4806	238914
25323	9319	238915
25324	21975	238916
25325	1551	238917
25326	14264	238918
25327	12486	238919
25328	1836	238920
25329	21842	238921
25331	12306	238923
25332	7097	238924
25333	11067	238925
25334	3732	238926
25335	10422	238927
25336	4255	238928
25337	23707	238929
25338	20188	238930
25339	2673	238931
25340	12166	238932
25341	21573	238933
25342	11999	238934
25343	15118	238935
25344	17255	238936
25345	16976	238937
25346	20415	238938
25347	18902	238939
25348	12715	238940
25349	128	238941
25350	21450	238942
25351	17590	238943
25352	6874	238944
25353	20154	238945
25354	5581	238946
25355	9020	238947
25356	21227	238948
25357	17145	238949
25358	11557	238950
25359	9437	238952
25360	21752	238953
25361	22510	238954
25362	23973	238955
25363	14928	238956
25364	13465	238957
25365	9811	238958
25366	12261	238959
25367	601	238960
25368	12324	238961
25369	15129	238962
25370	11371	238963
25371	9655	238964
25372	8265	238965
25373	4996	238966
25374	4156	238967
25375	18273	238968
25376	19679	238969
25377	5821	238970
25378	5156	238971
25379	19135	238972
25380	2652	238973
25382	13913	238975
25383	21922	238976
25384	3591	238977
25385	16042	238978
25386	16093	238979
25387	14184	238980
25388	8182	238981
25389	22594	238983
25390	103	238984
25391	18985	238985
25392	17167	238986
25393	2552	238987
25394	23283	238988
25395	6397	238989
25396	7238	238990
25397	23780	238991
25398	17015	238992
25399	3572	238993
25400	8341	238994
25401	11823	238996
25402	6873	238997
25403	18327	238998
25404	3087	238999
25405	17783	239000
25406	18364	239001
25407	12387	239002
25408	17699	239003
25409	17699	239004
25410	7332	239005
25411	19664	239006
25412	18539	239007
25413	9727	239008
25414	18900	239009
25415	21095	239010
25416	389	239011
25417	9989	239012
25418	7227	239013
25419	11362	239014
25420	20447	239015
25421	5104	239016
25422	5901	239017
25423	16683	239018
25424	11430	239019
25425	11905	239020
25426	13827	239021
25427	9251	239022
25428	14366	239023
25429	7341	239024
25430	8098	239025
25431	10067	239026
25432	20139	239027
25433	7458	239028
25434	690	239029
25435	13112	239030
25436	8341	239031
25437	20525	239032
25438	5042	239033
25439	10367	239034
25440	2966	239035
25441	18195	239036
25442	7429	239037
25443	21628	239038
25444	15257	239039
25445	4108	239040
25446	14721	239041
25447	1958	239042
25448	14276	239043
25449	3042	239044
25450	14533	239045
25451	979	239046
25452	11118	239047
25453	20036	239048
25454	23780	239049
25455	23352	239050
25456	5683	239051
25457	12286	239052
25458	9206	239053
25459	11974	239054
25460	8666	239055
25461	4822	239056
25462	7944	239057
25463	18041	239058
25464	18359	239059
25465	4524	239060
25466	17911	239061
25467	14036	239062
25468	2327	239063
25469	13055	239064
25470	17387	239065
25471	111	239066
25472	1817	239067
25473	7076	239068
25474	8081	239069
25475	20444	239070
25476	9284	239071
25477	14783	239072
25478	10905	239073
25481	6581	239076
25482	16729	239077
25483	5894	239078
25484	12545	239079
25486	19205	239081
25487	5280	239082
25488	21176	239083
25489	16120	239084
25490	5755	239086
25491	5188	239087
25492	5082	239088
25493	3937	239090
25494	5330	239091
25495	3155	239092
25496	14529	239093
25497	5373	239094
25498	1884	239095
25499	21743	239096
25500	1807	239097
25501	24075	239098
25502	22703	239099
25503	5449	239100
25504	5005	239101
25505	8098	239102
25506	2359	239103
25507	22927	239104
25508	5365	239105
25509	21359	239106
25510	20614	239107
25511	6579	239108
25512	7376	239109
25513	720	239110
25514	7627	239111
25515	20614	239112
25516	19992	239113
25517	13858	239114
25518	745	239115
25519	8728	239116
25520	3664	239117
25521	11270	239118
25522	18401	239119
25523	4187	239120
25524	22584	239121
25525	2171	239122
25526	7822	239123
25527	1062	239124
25528	19960	239125
25529	6946	239126
25530	12401	239127
25531	11930	239128
25532	20931	239129
25533	14805	239130
25534	17042	239131
25535	4422	239132
25536	18068	239133
25537	16988	239135
25539	8397	239137
25540	11668	239138
25541	5751	239139
25543	358	239141
25544	9373	239142
25545	15314	239143
25546	8725	239144
25547	10948	239145
25548	21073	239146
25549	18009	239147
25550	15986	239148
25551	9908	239149
25552	19193	239150
25553	15405	239151
25554	12279	239152
25555	13719	239153
25556	7955	239154
25557	3416	239155
25558	20633	239156
25559	5886	239157
25560	8482	239158
25561	8837	239159
25562	11070	239160
25563	5815	239161
25564	2284	239162
25565	8025	239163
25566	21557	239165
25567	11303	239166
25568	21583	239167
25569	21351	239168
25570	812	239169
25571	13330	239170
25572	12405	239171
25574	2179	239173
25575	3197	239174
25577	5018	239176
25578	19181	239177
25579	12117	239178
25580	2597	239179
25581	21132	239180
25582	6588	239181
25583	2547	239182
25584	16427	239183
25585	14175	239184
25586	6512	239185
25587	12429	239186
25588	8890	239187
25589	11564	239188
25590	15269	239189
25591	8368	239190
25592	10521	239191
25593	6162	239192
25594	22029	239194
25595	3411	239195
25596	6158	239196
25597	2329	239198
25598	5082	239199
25599	2879	239200
25600	9475	239201
25601	21940	239202
25602	7855	239203
25603	1828	239204
25604	15473	239205
25605	17452	239206
25606	3845	239207
25607	8661	239208
25608	3116	239210
25610	5088	239212
25611	21725	239213
25612	1260	239214
25613	6901	239215
25614	6898	239216
25615	20060	239217
25616	9389	239219
25617	7559	239220
25618	8883	239221
25619	9357	239222
25620	1259	239223
25621	8664	239224
25622	11603	239225
25623	6097	239226
25624	11661	239227
25625	13106	239228
25626	4700	239229
25627	13248	239230
25628	11696	239231
25629	8661	239232
25630	2603	239233
25631	10788	239234
25632	14033	239235
25633	13502	239236
25634	10745	239237
25635	20416	239238
25636	22308	239239
25637	8211	239241
25638	7739	239242
25639	10270	239243
25640	3593	239244
25641	14685	239245
25642	5744	239246
25643	8758	239247
25644	19966	239248
25645	3068	239249
25646	17974	239250
25647	165	239251
25648	15201	239252
25649	19228	239253
25650	16927	239255
25651	20924	239257
25652	20523	239258
25653	9119	239259
25654	10272	239260
25655	17127	239261
25656	15769	239262
25657	4547	239263
25658	7907	239264
25659	13944	239265
25660	1752	239266
25661	7233	239267
25662	13057	239268
25663	16673	239269
25664	7160	239270
25665	1427	239271
25666	22889	239272
25667	5897	239273
25668	22159	239274
25669	16938	239275
25670	8223	239277
25671	20062	239278
25672	13289	239279
25673	20571	239280
25674	3138	239281
25675	15175	239283
25676	14074	239284
25677	19513	239285
25678	10611	239286
25679	21954	239287
25680	14806	239288
25681	5808	239289
25682	9623	239291
25683	22250	239292
25684	19035	239293
25685	19717	239294
25686	15645	239295
25687	6151	239296
25688	776	239297
25689	7554	239298
25690	17487	239299
25691	16130	239300
25692	2492	239302
25693	16402	239303
25694	2037	239304
25695	1863	239305
25696	11957	239306
25697	5423	239307
25698	5126	239308
25699	7680	239309
25700	11951	239310
25701	670	239311
25702	1521	239312
25703	14683	239313
25704	16042	239314
25705	12746	239315
25706	21900	239316
25707	7957	239317
25708	16100	239318
25709	15804	239319
25710	14511	239320
25711	17714	239321
25713	5988	239323
25714	12724	239324
25715	4212	239325
25716	16557	239326
25717	11008	239327
25718	15737	239328
25719	16241	239329
25720	8179	239330
25721	16820	239331
25722	788	239332
25723	17788	239333
25724	8717	239334
25725	10165	239335
25726	13178	239336
25727	15560	239337
25728	17048	239338
25729	9446	239339
25730	14124	239340
25731	11499	239343
25732	3786	239344
25733	1789	239345
25734	18647	239346
25735	8344	239347
25736	15845	239351
25737	5260	239352
25738	1844	239353
25739	11349	239354
25741	572	239356
25742	15590	239357
25743	23473	239358
25744	17037	239359
25745	2050	239360
25746	20598	239361
25747	13409	239362
25748	5308	239363
25749	4069	239364
25750	8251	239365
25751	5426	239366
25752	12935	239367
25753	10175	239368
25754	16905	239369
25755	15605	239370
25756	6932	239371
25757	2665	239372
25758	3315	239373
25759	15287	239374
25760	540	239375
25761	17614	239376
25762	8996	239377
25763	2958	239378
25764	7522	239379
25765	13302	239380
25766	7460	239381
25767	20858	239382
25768	11963	239383
25769	437	239384
25770	10384	239385
25771	6483	239386
25772	3539	239387
25773	8754	239388
25774	15997	239389
25775	7944	239390
25776	674	239391
25777	14378	239392
25778	8780	239393
25779	21237	239394
25780	2774	239395
25781	2774	239396
25782	10687	239397
25783	14168	239398
25784	18660	239399
25785	3574	239400
25786	3574	239401
25787	1049	239402
25788	1434	239403
25789	8436	239404
25790	19635	239405
25791	10015	239406
25792	19060	239407
25793	15266	239408
25794	22357	239409
25795	18162	239410
25796	16813	239411
25797	17240	239412
25798	11105	239413
25799	16111	239414
25800	12692	239415
25801	7457	239416
25802	21826	239417
25804	15240	239419
25805	10094	239420
25806	9022	239421
25807	8096	239422
25808	4768	239423
25810	3850	239425
25811	382	239426
25812	11057	239427
25813	3956	239428
25814	21074	239429
25815	15258	239430
25816	12137	239431
25817	7183	239432
25818	4280	239433
25820	17499	239435
25821	1744	239436
25822	17428	239438
25823	22633	239439
25824	22214	239440
25825	13624	239441
25826	4039	239442
25827	17380	239443
25828	18443	239444
25829	7166	239445
25830	1594	239446
25831	796	239447
25832	19547	239448
25833	12874	239449
25834	3733	239450
25835	6296	239451
25836	7595	239452
25837	7154	239453
25838	7302	239454
25839	18111	239456
25840	44	239457
25841	20661	239458
25842	9531	239459
25843	11079	239460
25844	15821	239461
25845	20251	239462
25846	7808	239463
25847	17197	239464
25848	7895	239465
25849	846	239466
25850	3595	239467
25851	7571	239468
25852	2153	239469
25853	11939	239470
25854	19432	239471
25855	1934	239472
25856	15248	239473
25857	19185	239474
25859	2651	239476
25860	11167	239477
25861	259	239479
25862	18781	239480
25863	11226	239481
25864	20104	239482
25865	17949	239483
25866	3445	239484
25867	21070	239485
25868	9138	239486
25869	15869	239487
25870	17959	239488
25871	21014	239489
25872	7855	239490
25873	17796	239491
25874	1224	239492
25875	2816	239493
25876	18147	239494
25877	8471	239495
25878	18167	239496
25879	2770	239497
25881	24336	239500
25882	3003	239501
25883	1690	239502
25884	16616	239504
25885	14002	239505
25886	17400	239506
25887	1148	239507
25888	15348	239508
25889	15834	239509
25890	24182	239510
25891	22558	239511
25892	23973	239512
25894	5162	239514
25895	5714	239515
25896	1524	239516
25897	19814	239517
25898	14909	239518
25900	15980	239520
25901	6729	239521
25902	11174	239522
25903	19764	239523
25904	19721	239524
25905	17132	239525
25906	19001	239526
25907	9795	239527
25908	20089	239528
25909	13937	239529
25910	7217	239530
25911	12083	239531
25912	21780	239532
25913	18524	239533
25914	3917	239534
25915	22295	239535
25916	15087	239536
25917	17237	239537
25918	6824	239538
25919	7084	239539
25920	9975	239540
25921	15793	239541
25922	2265	239542
25923	22509	239543
25924	10715	239544
25925	8466	239545
25926	23739	239546
25927	24288	239547
25929	15767	239549
25930	23795	239550
25931	9029	239551
25932	18342	239552
25933	13329	239553
25934	17802	239554
25935	6744	239555
25936	18004	239556
25938	10535	239558
25943	1938	239563
25944	6594	239564
25945	3525	239565
25946	6087	239566
25947	4488	239567
25948	13695	239568
25949	21657	239569
25950	6499	239570
25951	12978	239571
25952	18701	239572
25953	4269	239573
25954	19907	239574
25955	1016	239575
25956	4143	239576
25957	14676	239577
25958	1890	239578
25959	4660	239579
25960	2187	239580
25961	16334	239581
25962	19696	239582
25963	19426	239583
25964	10159	239585
25965	7400	239586
25966	2774	239587
25967	7295	239588
25968	8799	239589
25969	17288	239591
25970	6957	239592
25971	16882	239593
25972	7000	239594
25973	13733	239595
25974	4533	239596
25975	2716	239597
25976	11295	239599
25977	15658	239600
25978	89	239601
25979	10196	239602
25980	696	239603
25981	15658	239604
25982	17428	239605
25983	15788	239606
25984	19015	239607
25985	15086	239608
25986	4633	239609
25987	18237	239610
25988	22050	239611
25989	8161	239612
25990	16463	239613
25991	9311	239614
25992	1296	239615
25993	22146	239616
25994	5997	239617
25995	16499	239618
25996	22549	239619
25997	1418	239620
25998	17823	239621
25999	17235	239622
26000	19195	239623
26001	14769	239624
26002	15584	239625
26003	4907	239626
26004	3801	239627
26005	3097	239628
26006	22872	239629
26007	5854	239630
26008	4	239631
26009	3868	239632
26010	846	239633
26011	19966	239634
26012	9157	239635
26013	12461	239636
26014	8523	239637
26015	11436	239638
26016	2180	239639
26017	7351	239640
26018	9235	239641
26019	15441	239642
26020	5657	239643
26021	5589	239644
26022	20921	239645
26024	4733	239647
26025	12728	239648
26026	3295	239649
26027	19642	239650
26028	11051	239651
26029	18445	239652
26030	3590	239653
26031	7844	239654
26032	6545	239655
26033	15965	239656
26034	7009	239657
26035	19521	239658
26036	12134	239659
26037	10273	239660
26038	2289	239661
26039	22622	239662
26040	6286	239663
26041	6560	239664
26042	13331	239665
26043	10672	239666
26044	3012	239667
26045	24266	239668
26046	17546	239669
26047	11347	239670
26048	18205	239671
26049	1290	239672
26050	22482	239673
26051	15654	239674
26052	20398	239675
26053	20435	239676
26054	17401	239677
26055	401	239678
26056	1292	239679
26057	12772	239680
26058	11061	239681
26059	17506	239682
26060	3156	239683
26061	1114	239684
26062	2095	239685
26063	6956	239686
26064	21942	239687
26065	9107	239688
26066	19320	239689
26067	3797	239691
26068	7080	239692
26069	4906	239693
26072	2632	239696
26073	2683	239697
26074	9675	239698
26075	3023	239699
26076	14293	239700
26077	9157	239701
26078	6828	239702
26080	765	239705
26081	2667	239707
26082	24113	239708
26083	5144	239710
26084	7178	239711
26086	4072	239713
26087	16008	239714
26088	17838	239715
26089	15010	239716
26090	20513	239717
26091	18726	239718
26092	22704	239719
26093	3956	239720
26094	16746	239721
26095	4847	239722
26096	18592	239723
26097	7392	239724
26098	9787	239725
26099	20521	239726
26100	4919	239727
26101	7934	239729
26102	18069	239730
26104	13063	239732
26105	18581	239733
26106	17092	239734
26107	11908	239735
26108	4605	239736
26109	14193	239737
26110	17854	239738
26111	14416	239739
26112	20433	239740
26113	11888	239741
26114	19384	239742
26115	6647	239743
26116	8239	239744
26117	10336	239745
26118	4748	239746
26119	10066	239747
26120	8264	239748
26121	15179	239749
26122	12987	239750
26124	753	239752
26125	18393	239753
26126	18817	239754
26127	4026	239755
26128	4026	239756
26129	12033	239757
26130	19521	239758
26131	11962	239759
26132	18687	239760
26133	18386	239761
26134	21908	239762
26136	20667	239764
26137	2764	239765
26138	8914	239766
26139	3826	239768
26140	17535	239769
26141	14570	239770
26142	22658	239771
26143	11869	239772
26144	16376	239773
26145	17954	239774
26146	12494	239775
26147	13584	239776
26148	8907	239777
26149	19278	239778
26150	13714	239779
26151	412	239780
26152	2779	239781
26153	17613	239782
26154	24326	239783
26155	8585	239784
26156	13216	239785
26157	2127	239786
26158	12694	239787
26159	4735	239788
26160	3599	239789
26161	12465	239790
26162	22617	239791
26163	13871	239792
26164	8650	239793
26165	2242	239794
26166	18350	239796
26167	3277	239797
26168	7692	239798
26169	22213	239799
26170	13396	239800
26171	22213	239801
26172	7934	239802
26173	14501	239803
26174	17415	239804
26175	21105	239805
26176	1432	239806
26177	18663	239807
26178	8793	239808
26179	1145	239809
26180	22799	239810
26181	12802	239811
26182	10575	239812
26183	3679	239813
26184	14823	239814
26185	11742	239815
26186	1406	239816
26187	22288	239817
26188	15690	239818
26189	21616	239819
26190	9959	239820
26191	1820	239821
26193	21573	239823
26194	6551	239824
26195	16970	239825
26196	16020	239826
26197	3694	239827
26198	23413	239828
26199	4812	239829
26200	17048	239830
26201	10703	239831
26202	9064	239832
26203	8817	239833
26204	8439	239834
26205	19046	239835
26206	19695	239836
26207	19700	239837
26209	1800	239839
26210	270	239840
26211	14367	239841
26212	9341	239842
26213	5881	239843
26214	14788	239844
26215	4789	239845
26216	4302	239846
26217	16069	239847
26218	19027	239848
26219	9458	239849
26220	14546	239850
26221	14559	239851
26222	20708	239852
26223	1590	239853
26224	19123	239854
26225	3635	239855
26226	5937	239856
26227	16366	239857
26228	10269	239858
26229	25	239859
26230	4093	239860
26231	24037	239861
26233	19369	239863
26234	15629	239864
26235	3883	239865
26236	14249	239866
26237	7251	239867
26238	22220	239868
26239	9209	239869
26240	10214	239870
26241	4789	239871
26242	7199	239872
26243	1972	239873
26244	3586	239874
26245	21057	239875
26246	20182	239876
26247	10295	239877
26248	18545	239878
26249	1136	239879
26250	23035	239880
26252	13268	239882
26253	5247	239883
26254	1738	239884
26255	373	239885
26256	9059	239886
26257	3492	239887
26258	4165	239888
26259	16301	239889
26260	17367	239890
26261	19340	239891
26262	8781	239892
26263	1142	239893
26264	18487	239895
26265	6215	239896
26266	2991	239897
26267	9734	239898
26268	15683	239899
26269	18812	239900
26270	7120	239901
26271	16793	239902
26272	15710	239903
26273	20666	239904
26274	2990	239906
26275	20914	239907
26276	239	239908
26277	14799	239909
26278	11852	239910
26279	14504	239911
26280	4421	239912
26281	5267	239913
26282	19545	239914
26283	20069	239915
26284	14163	239916
26285	7370	239917
26288	2465	239920
26289	19852	239921
26290	20428	239922
26291	10423	239923
26292	17398	239924
26293	19618	239925
26294	7402	239926
26295	10146	239927
26296	962	239928
26297	22059	239929
26298	1640	239930
26299	11863	239931
26300	4867	239932
26301	8351	239933
26302	3643	239934
26303	21946	239935
26304	23083	239936
26305	2899	239937
26306	12707	239938
26307	17978	239939
26308	12533	239940
26309	4563	239941
26310	9164	239942
26311	20211	239943
26312	18666	239944
26313	5520	239945
26314	18664	239946
26316	19745	239948
26317	1481	239949
26318	3197	239950
26319	20296	239951
26321	11089	239953
26322	1577	239954
26323	18647	239955
26324	5948	239956
26326	5948	239958
26327	3302	239959
26329	24303	239961
26330	132	239962
26331	14666	239963
26332	8469	239964
26333	768	239965
26334	13137	239966
26335	11627	239967
26336	238	239968
26337	19453	239969
26338	1358	239970
26339	19575	239971
26341	16874	239973
26342	13868	239974
26343	6194	239975
26344	11925	239976
26345	19957	239977
26346	23280	239978
26347	21751	239979
26348	7014	239980
26349	434	239981
26350	21363	239982
26351	17545	239983
26352	18369	239984
26353	19609	239985
26354	7214	239986
26355	13802	239987
26356	7936	239988
26357	18917	239989
26358	2456	239990
26359	9073	239991
26360	13838	239992
26361	16372	239993
26362	21937	239994
26363	15719	239995
26364	10266	239996
26365	2185	239997
26366	3280	239998
26367	21097	239999
26368	3969	24
26369	19967	240000
26370	21099	240001
26371	10976	240002
26372	10191	240003
26373	1315	240004
26374	11942	240005
26375	647	240006
26376	9828	240007
26377	19824	240008
26378	23854	240009
26379	18063	240010
26380	14672	240011
26381	21982	240012
26382	8940	240013
26383	17397	240014
26384	22231	240015
26385	12272	240016
26386	11241	240017
26387	17932	240018
26388	460	240019
26389	14806	240020
26390	1651	240021
26391	288	240022
26392	21814	240023
26393	5281	240024
26394	19865	240025
26395	12601	240026
26396	23015	240027
26397	1538	240028
26398	7941	240029
26399	9091	240030
26400	16236	240031
26401	8625	240032
26402	13678	240033
26403	1275	240034
26404	10586	240035
26405	2054	240036
26406	18975	240037
26407	14955	240038
26408	8839	240039
26410	10615	240041
26411	18322	240042
26412	2464	240043
26413	9160	240044
26415	7938	240046
26416	555	240047
26417	11160	240048
26418	19064	240049
26419	7663	240050
26420	5152	240051
26421	10787	240052
26422	3280	240053
26423	7108	240054
26424	8291	240055
26425	10873	240056
26426	18588	240057
26427	4802	240058
26428	19122	240059
26429	14745	240060
26430	8131	240061
26431	18474	240063
26432	1214	240064
26433	16524	240065
26434	20228	240066
26435	2120	240067
26436	12710	240068
26437	16219	240069
26438	19086	240070
26439	1963	240071
26440	7982	240072
26441	19745	240073
26442	2524	240074
26443	21697	240075
26444	12464	240076
26445	7	240077
26446	7369	240078
26447	6046	240079
26448	1886	240080
26449	3918	240081
26450	4586	240082
26451	9672	240083
26452	3528	240084
26453	623	240085
26454	21758	240086
26455	14636	240087
26456	8206	240088
26457	20647	240090
26458	16222	240091
26459	19741	240092
26460	9088	240093
26461	4245	240094
26462	15331	240095
26463	19932	240096
26464	1949	240097
26465	845	240098
26467	3137	240100
26468	15111	240101
26469	1533	240102
26470	11801	240103
26471	4114	240104
26472	19656	240105
26473	9941	240106
26474	19511	240107
26475	5261	240108
26476	20904	240109
26477	13361	240110
26478	5496	240111
26479	18946	240112
26480	11658	240113
26481	6461	240114
26482	19820	240115
26483	10155	240116
26484	14216	240117
26485	1454	240118
26486	20669	240119
26487	16620	240120
26488	1465	240121
26489	22352	240122
26490	18299	240123
26491	15105	240124
26492	14672	240125
26493	8252	240126
26494	17837	240127
26495	21721	240128
26496	13424	240129
26497	11260	240130
26498	11330	240132
26499	16723	240133
26500	24091	240134
26501	2517	240135
26502	10466	240136
26503	14894	240137
26504	22732	240138
26505	20249	240139
26506	790	240140
26507	12301	240141
26508	20924	240142
26509	7961	240143
26510	12538	240144
26511	4939	240145
26512	6430	240146
26513	9127	240147
26514	14413	240148
26515	1959	240149
26516	23842	240150
26517	8506	240151
26518	2871	240152
26519	10405	240153
26520	2130	240154
26521	11532	240155
26522	486	240156
26523	24019	240157
26524	17083	240158
26525	4555	240159
26526	18708	240161
26527	18709	240162
26528	23903	240163
26529	5380	240164
26530	10410	240165
26531	18917	240166
26532	12687	240167
26533	20725	240168
26534	1282	240170
26535	11160	240171
26536	9826	240172
26537	8669	240173
26538	1876	240174
26539	10930	240175
26540	13112	240176
26541	1996	240177
26542	15331	240178
26543	5537	240179
26544	1187	240180
26545	20101	240181
26546	12327	240182
26547	24165	240183
26548	20667	240184
26549	15385	240185
26550	8379	240186
26551	19726	240187
26552	10686	240188
26553	2676	240189
26554	595	240190
26555	7196	240191
26556	845	240192
26557	21654	240193
26558	1833	240194
26559	21870	240195
26560	7174	240196
26561	2762	240197
26562	9769	240198
26563	1918	240199
26564	3990	240200
26565	17321	240201
26566	11465	240202
26567	3109	240203
26568	21907	240204
26569	14550	240205
26570	7708	240206
26571	19869	240207
26572	17708	240208
26573	18501	240209
26574	16041	240210
26575	8901	240213
26576	5368	240214
26577	22241	240215
26578	14777	240217
26579	11763	240218
26580	4450	240219
26581	14601	240220
26582	1042	240221
26583	1042	240222
26584	3394	240223
26585	13987	240224
26586	3435	240225
26587	20158	240226
26588	1657	240227
26589	98	240228
26590	24058	240229
26591	16503	240230
26592	15429	240231
26594	11536	240233
26595	8900	240234
26596	18390	240235
26597	21543	240236
26598	8391	240237
26599	22141	240238
26600	20597	240239
26601	16756	240240
26602	11108	240241
26603	7931	240242
26604	1217	240243
26605	3304	240244
26606	8702	240245
26607	18402	240246
26608	11097	240247
26609	487	240248
26610	3470	240249
26611	17638	240250
26612	19299	240254
26613	4131	240255
26614	15217	240256
26615	10642	240257
26616	11885	240258
26617	8721	240259
26618	5786	240260
26619	22151	240261
26620	3720	240262
26621	16351	240263
26622	7036	240264
26623	9513	240265
26624	15063	240266
26625	15264	240267
26626	14299	240268
26627	23603	240269
26628	21011	240270
26629	6451	240271
26630	6738	240272
26631	9321	240273
26632	9878	240274
26633	9878	240275
26634	12788	240276
26635	11787	240277
26636	17006	240278
26637	14797	240279
26638	4089	240280
26639	11117	240281
26641	15021	240284
26642	8297	240285
26643	16537	240286
26644	20391	240287
26645	20065	240288
26646	24201	240289
26647	21981	240290
26648	24299	240291
26649	1761	240293
26650	20049	240294
26651	11724	240295
26652	17920	240296
26653	7847	240298
26654	24151	240299
26655	10809	240300
26656	19332	240301
26657	13956	240302
26658	3280	240303
26659	15642	240304
26660	6304	240305
26661	11056	240306
26662	4621	240307
26663	18790	240308
26664	13672	240309
26665	6287	240310
26666	13770	240311
26667	6605	240312
26668	8274	240313
26669	20281	240314
26670	10469	240315
26671	9393	240316
26672	8378	240318
26673	5807	240319
26674	7477	240320
26675	2986	240321
26676	14071	240322
26677	15463	240323
26678	19869	240324
26679	17618	240325
26680	12618	240326
26681	22153	240327
26682	8774	240328
26683	10841	240329
26684	2331	240330
26685	18059	240331
26686	8288	240332
26687	19086	240333
26688	1541	240334
26689	1977	240335
26690	16633	240336
26691	19272	240337
26692	14934	240338
26693	13963	240339
26694	21820	240340
26695	16060	240341
26696	20998	240342
26697	5134	240343
26698	14099	240344
26699	4207	240345
26700	17296	240346
26701	5807	240347
26702	21441	240348
26703	17959	240349
26704	7803	240350
26705	2408	240351
26706	7955	240352
26707	7047	240353
26708	311	240354
26709	2105	240355
26710	5085	240356
26711	10439	240357
26712	8983	240358
26713	2285	240359
26714	15340	240360
26715	8314	240361
26716	21939	240362
26717	19159	240363
26718	20623	240364
26719	2524	240365
26721	1408	240368
26722	9534	240369
26723	12411	240370
26725	17822	240372
26726	14483	240373
26729	18056	240377
26730	3802	240378
26731	1834	240379
26732	19322	240380
26733	6519	240381
26734	16027	240382
26735	21007	240383
26737	12760	240385
26738	1474	240386
26739	13080	240388
26740	2361	240389
26741	16807	240390
26742	7053	240391
26743	7639	240392
26744	10093	240393
26745	22335	240394
26746	14831	240395
26747	3979	240396
26748	12662	240397
26749	2056	240398
26750	23322	240399
26751	3915	240400
26752	12671	240401
26753	16085	240402
26754	21559	240403
26755	2172	240404
26756	20028	240405
26757	21324	240406
26758	4207	240407
26759	2791	240408
26760	20591	240409
26761	22055	240410
26762	5622	240411
26763	6024	240412
26764	993	240413
26765	11191	240414
26766	2800	240415
26767	1331	240416
26768	7004	240417
26769	16299	240418
26770	19218	240419
26771	13749	240420
26772	17859	240421
26773	21692	240422
26774	11410	240423
26775	1718	240424
26776	2849	240425
26777	4346	240426
26778	15786	240427
26779	3109	240428
26780	5357	240430
26781	22051	240431
26782	10349	240432
26783	2314	240433
26785	14698	240435
26786	22690	240436
26787	16689	240437
26788	15495	240438
26789	20720	240440
26790	11801	240441
26791	11450	240442
26792	11723	240443
26793	235	240444
26794	14949	240445
26795	11798	240446
26796	2670	240447
26797	20492	240448
26798	10950	240449
26799	14336	240450
26800	9616	240452
26801	17012	240453
26802	12251	240454
26803	21537	240455
26804	18028	240456
26805	16981	240457
26806	16699	240458
26807	15108	240459
26808	20029	240460
26809	21215	240461
26810	7000	240462
26811	4035	240463
26812	14442	240464
26813	7525	240465
26814	2483	240466
26815	354	240467
26816	16017	240468
26817	16699	240469
26818	12380	240470
26819	15485	240471
26820	4623	240472
26821	7787	240473
26822	3527	240474
26823	22976	240475
26824	8874	240476
26825	18592	240478
26826	438	240479
26827	7374	240480
26828	10002	240481
26829	748	240482
26830	3980	240483
26831	4436	240484
26832	22536	240485
26833	18720	240486
26834	568	240487
26835	22902	240488
26836	18457	240489
26837	24114	240490
26838	10333	240491
26839	13875	240492
26840	22485	240493
26841	11989	240494
26842	11560	240495
26843	4328	240496
26844	12008	240497
26845	472	240498
26846	9007	240499
26847	17221	240500
26848	15725	240501
26849	3542	240502
26851	16782	240504
26852	15272	240505
26853	16289	240506
26854	3021	240507
26855	18081	240508
26856	14125	240509
26857	6974	240510
26858	7275	240511
26859	18421	240512
26860	1990	240513
26861	1990	240514
26862	4916	240515
26863	20767	240516
26864	9328	240517
26865	6063	240518
26866	16521	240519
26867	7740	240520
26868	21125	240521
26869	13850	240522
26870	21319	240523
